/M0/D X,/M0/D Y
1.699999999999996e-07,9.713868314742287e-06
1.709999999999996e-07,9.713872538931054e-06
1.719999999999996e-07,9.713876118569974e-06
1.729999999999996e-07,9.713879152007855e-06
1.739999999999996e-07,9.713881722586418e-06
1.749999999999996e-07,9.713883900931399e-06
1.759999999999996e-07,9.713885746891877e-06
1.769999999999996e-07,9.71388731118512e-06
1.779999999999996e-07,9.713888636789284e-06
1.789999999999996e-07,9.71388976012475e-06
1.799999999999995e-07,9.71389071205525e-06
1.809999999999995e-07,9.713891518734448e-06
1.819999999999995e-07,9.713892202325725e-06
1.829999999999995e-07,9.713892781610658e-06
1.839999999999995e-07,9.713893272504868e-06
1.849999999999995e-07,9.713893688495005e-06
1.859999999999995e-07,9.713894041011227e-06
1.869999999999995e-07,9.713894339738261e-06
1.879999999999995e-07,9.713894592883755e-06
1.889999999999995e-07,9.713894807402678e-06
1.899999999999995e-07,9.713894989189173e-06
1.909999999999995e-07,9.71389514323753e-06
1.919999999999995e-07,9.713895273780376e-06
1.929999999999995e-07,9.71389538440385e-06
1.939999999999995e-07,9.713895478147988e-06
1.949999999999995e-07,9.713895557588076e-06
1.959999999999995e-07,9.713895624906914e-06
1.969999999999995e-07,9.713895681953471e-06
1.979999999999995e-07,9.713895730295717e-06
1.989999999999995e-07,9.713895771261379e-06
1.999999999999995e-07,9.71389580597664e-06
2.009999999999995e-07,2.394603102154142e-06
2.019999999999995e-07,3.160331081405878e-06
2.029999999999994e-07,3.528547817744982e-06
2.039999999999994e-07,3.908179934868659e-06
2.049999999999994e-07,4.296230238425302e-06
2.059999999999994e-07,4.687612931959846e-06
2.069999999999994e-07,5.0771532719974e-06
2.079999999999994e-07,5.459779572441496e-06
2.089999999999994e-07,5.831163855275149e-06
2.099999999999994e-07,6.187287422308704e-06
2.109999999999994e-07,6.524989913333659e-06
2.119999999999994e-07,6.841915701206527e-06
2.129999999999994e-07,7.136506267061748e-06
2.139999999999994e-07,7.407944163818757e-06
2.149999999999994e-07,7.666145166038154e-06
2.159999999999994e-07,7.903227390421981e-06
2.169999999999994e-07,8.117124103279049e-06
2.179999999999994e-07,8.308015776130415e-06
2.189999999999994e-07,8.477036220135229e-06
2.199999999999994e-07,8.625800310084415e-06
2.209999999999994e-07,8.756079214121962e-06
2.219999999999994e-07,8.869678356827341e-06
2.229999999999994e-07,8.968366417723647e-06
2.239999999999994e-07,9.053826277704833e-06
2.249999999999994e-07,9.127626502393921e-06
2.259999999999994e-07,9.191205906069407e-06
2.269999999999993e-07,9.24586752713704e-06
2.279999999999993e-07,9.29277922732836e-06
2.289999999999993e-07,9.332978780291384e-06
2.299999999999993e-07,9.367381820795571e-06
2.309999999999993e-07,9.39679143309696e-06
2.319999999999993e-07,9.421908487114278e-06
2.329999999999993e-07,9.443342094132953e-06
2.339999999999993e-07,9.461619758239117e-06
2.349999999999993e-07,9.477196954443298e-06
2.359999999999993e-07,9.490465978399271e-06
2.369999999999993e-07,9.501763994091582e-06
2.379999999999993e-07,9.511380262208394e-06
2.389999999999993e-07,9.519562569318271e-06
2.399999999999993e-07,9.52652290139111e-06
2.409999999999994e-07,9.532442418611908e-06
2.419999999999994e-07,9.537475794790977e-06
2.429999999999994e-07,9.541754986260098e-06
2.439999999999994e-07,9.545392493605726e-06
2.449999999999995e-07,9.54848417612414e-06
2.459999999999995e-07,9.551111674321182e-06
2.469999999999995e-07,9.553344490727438e-06
2.479999999999995e-07,9.555241774112294e-06
2.489999999999995e-07,9.556853847138955e-06
2.499999999999996e-07,9.558223512739649e-06
2.509999999999996e-07,9.559387170108144e-06
2.519999999999996e-07,9.560375767213432e-06
2.529999999999996e-07,9.561215613181791e-06
2.539999999999997e-07,9.561929070731579e-06
2.549999999999997e-07,9.562535146052622e-06
2.559999999999997e-07,9.563049991099457e-06
2.569999999999997e-07,9.563487331135894e-06
2.579999999999997e-07,9.563858828540412e-06
2.589999999999998e-07,9.56417439228902e-06
2.599999999999998e-07,9.564442441165107e-06
2.609999999999998e-07,9.564670127573031e-06
2.619999999999998e-07,9.564863527817181e-06
2.629999999999999e-07,9.565027803851448e-06
2.639999999999999e-07,9.565167340758416e-06
2.649999999999999e-07,9.565285863588208e-06
2.659999999999999e-07,9.56538653664687e-06
2.669999999999999e-07,9.565472047866513e-06
2.68e-07,9.565544680490787e-06
2.69e-07,9.565606373981826e-06
2.7e-07,9.565658775768268e-06
2.71e-07,9.565703285205071e-06
2.720000000000001e-07,9.565741090922398e-06
2.730000000000001e-07,9.565773202551148e-06
2.740000000000001e-07,9.565800477674768e-06
2.750000000000001e-07,9.565823644725206e-06
2.760000000000001e-07,9.565843322429859e-06
2.770000000000002e-07,9.565860036331786e-06
2.780000000000002e-07,9.565874232823072e-06
2.790000000000002e-07,9.565886291065362e-06
2.800000000000002e-07,9.565896533113477e-06
2.810000000000003e-07,9.565905232529056e-06
2.820000000000003e-07,9.565912621658936e-06
2.830000000000003e-07,9.565918897806772e-06
2.840000000000003e-07,9.565924228654791e-06
2.850000000000003e-07,9.565928756573951e-06
