/M0/D X,/M0/D Y
9.894546149932574e-10,5.947931928155181e-06
9.945773432544346e-10,5.413404655482154e-06
9.972886716272173e-10,5.148866506249702e-06
1e-09,4.892224796234539e-06
1.000610398391118e-09,4.818326678907678e-06
1.001254051634575e-09,4.758671931008771e-06
1.002042179756893e-09,4.688588728389307e-06
1.003293082229225e-09,4.578950164738206e-06
1.005794887173889e-09,4.365608575079353e-06
1.010798497063218e-09,3.96266119510511e-06
1.016411172298366e-09,3.549038400546995e-06
1.021782516738912e-09,3.190110673592596e-06
1.027169574178206e-09,2.863785251143905e-06
1.032581961463954e-09,2.567886194264177e-06
1.038055082358965e-09,2.299119325704414e-06
1.043653743553986e-09,2.053478740607103e-06
1.04941000254918e-09,1.829219863702795e-06
1.055350731467652e-09,1.625068108848413e-06
1.061502110041012e-09,1.425135938892047e-06
1.068229283678696e-09,1.254923824033261e-06
1.07364031372324e-09,1.134902900963225e-06
1.080194064034857e-09,1.006882207727668e-06
1.087421470957967e-09,8.864798082682832e-07
1.095008376521021e-09,7.802782400580571e-07
1.103064172677267e-09,6.801826010328098e-07
1.111841553601409e-09,6.001877725275809e-07
1.119524618462935e-09,5.415680332985766e-07
1.128973962616227e-09,4.828280469124901e-07
1.1392177808221e-09,4.328516966847908e-07
1.150239229718791e-09,3.916438658800725e-07
1.162243201309253e-09,3.575616679068922e-07
1.175358922866126e-09,3.307942604738924e-07
1.189628517136256e-09,3.11618539048423e-07
1.204721180989656e-09,2.995743774745871e-07
1.221802801474152e-09,2.887815127725285e-07
1.243056840038984e-09,2.822921365133735e-07
1.266027937717594e-09,2.802007519402714e-07
1.292591462216476e-09,2.812336701588836e-07
1.324269175424054e-09,2.849444048903661e-07
1.36319547740517e-09,2.912188436669091e-07
1.413227281699129e-09,3.004702482658957e-07
1.481107071875052e-09,3.140112927657804e-07
1.581399090831367e-09,3.354875001015224e-07
1.753716131367748e-09,3.766773061135496e-07
2.09835021244051e-09,4.784705726321218e-07
2.668797716166194e-09,7.213304998558713e-07
3.397285918509685e-09,1.229544743949738e-06
4.122347568450213e-09,2.080688909783443e-06
4.767807784611922e-09,3.281327437080952e-06
5.339210044568923e-09,4.830528221066259e-06
5.85561733066985e-09,6.722491030872781e-06
6.337696424276601e-09,8.964189053212989e-06
6.808750280429256e-09,1.160927660960412e-05
7.291903200814872e-09,1.475728676472756e-05
7.768781747576153e-09,1.822480905027919e-05
8.131524852327098e-09,2.103803382513647e-05
8.419491020592091e-09,2.333099026228171e-05
8.680644118087056e-09,2.541390170507501e-05
8.91602732045383e-09,2.725547087749802e-05
9.116334836706576e-09,2.876430177934761e-05
9.288164647646791e-09,2.999251612071484e-05
9.441423999141914e-09,3.102002909269896e-05
9.585797538602121e-09,3.191674913715052e-05
9.732456287252815e-09,3.275165283390066e-05
9.895407418609578e-09,3.358614363616024e-05
1.011859090682183e-08,3.457637537668698e-05
1.03834977973848e-08,3.554522761970493e-05
1.057344508273386e-08,3.611590610035183e-05
1.074909335119e-08,3.656640225412073e-05
1.092821355032783e-08,3.696101808784419e-05
1.111359019612198e-08,3.731106069844055e-05
1.131317775154687e-08,3.763218238439765e-05
1.152939386851893e-08,3.79258965897062e-05
1.176357236872366e-08,3.819208431471212e-05
1.20175452261349e-08,3.843178729073759e-05
1.229323307200981e-08,3.864657370773859e-05
1.259268365732321e-08,3.883858254743936e-05
1.291726388728364e-08,3.901009858565542e-05
1.326563214430726e-08,3.916303594921906e-05
1.362896414937493e-08,3.92980714972706e-05
1.39821214082357e-08,3.941322661851536e-05
1.428539626086904e-08,3.950486729636138e-05
1.452474681852612e-08,3.957597277831942e-05
1.472322124490958e-08,3.96367383013149e-05
1.490626756681794e-08,3.969653768808919e-05
1.509246190590561e-08,3.976331673757123e-05
1.53014571551541e-08,3.984775103279483e-05
1.553489439268678e-08,3.995559682340878e-05
1.578684800473934e-08,4.008792816425842e-05
1.605881951060817e-08,4.024665985564932e-05
1.632215056812579e-08,4.04118489535849e-05
1.65785025844533e-08,4.057899177107605e-05
1.68407722292174e-08,4.075197527929147e-05
1.711389514524282e-08,4.093009397177974e-05
1.740052320932346e-08,4.111116629697054e-05
1.770292780688921e-08,4.129274873663811e-05
1.802285817835895e-08,4.147213672788594e-05
1.835792613496502e-08,4.164477835826848e-05
1.869661075035858e-08,4.18031706065475e-05
1.904305785685053e-08,4.194891602922202e-05
1.940131279268775e-08,4.208341233416189e-05
1.977491625938283e-08,4.220770458525385e-05
2.016772799110114e-08,4.232282171768817e-05
2.058296869504581e-08,4.242952388344585e-05
2.102336463829561e-08,4.252849547023267e-05
2.149086431984456e-08,4.262041519419513e-05
2.198541794237533e-08,4.270590226560522e-05
2.250182612071176e-08,4.278531586572942e-05
2.30224718549158e-08,4.285825334753262e-05
2.350841027023771e-08,4.292293812014304e-05
2.39164508454458e-08,4.297760513916518e-05
2.424603206300514e-08,4.3024460650551e-05
2.452986201629035e-08,4.306888966722655e-05
2.479928216675728e-08,4.311650552972837e-05
2.508129338817725e-08,4.317383823769872e-05
2.541300879229105e-08,4.325261659774729e-05
2.587268145723898e-08,4.338166428520065e-05
2.633964930430588e-08,4.353140683067742e-05
2.670645533682317e-08,4.365720293584787e-05
2.70530170269738e-08,4.377818615139023e-05
2.74106369825987e-08,4.390128707234334e-05
2.778928445134335e-08,4.402642017544313e-05
2.820057682585413e-08,4.415376740311355e-05
2.865049003680298e-08,4.428142007139377e-05
