/M0/D X,/M0/D Y
0,1.09579364896209e-14
9.820313759948521e-13,5.625662236669726e-09
1.719671197344151e-12,5.287447371291327e-09
3.194950840042749e-12,4.58240209958027e-09
6.145510125439946e-12,3.382089864862245e-09
1.204662869623434e-11,1.654211807643745e-09
1.88698498011991e-11,4.546640219514587e-10
2.576896473256923e-11,-1.910383472976004e-10
3.330453387076298e-11,-5.147773111534942e-10
4.171508429206008e-11,-6.271210476394421e-10
5.142611310138756e-11,-6.083578261728204e-10
6.305666647438613e-11,-5.150831642912998e-10
7.75053340426544e-11,-3.894977083108646e-10
9.642743727810841e-11,-2.615381234498103e-10
1.238098114841594e-10,-1.471036624071307e-10
1.68126508140387e-10,-5.489287171421681e-11
2.1897867120364e-10,-1.104301117559678e-11
2.701277643517555e-10,-6.644814898203913e-12
3.251784612967405e-10,-9.244690479890849e-11
3.577878335909813e-10,-3.294390933037454e-10
3.902500678287697e-10,-8.732864412047124e-10
4.151017073860666e-10,-1.605924543910258e-09
4.337606557336549e-10,-2.323559485082448e-09
4.500977656013734e-10,-2.992445813275368e-09
4.654333955612824e-10,-3.511774223203828e-09
4.83560178999348e-10,-4.428847590074832e-09
4.968679740488549e-10,-5.064654444235894e-09
5.123683560999673e-10,-5.907457308326337e-09
5.231248945183735e-10,-6.743303181665228e-09
5.320037786837819e-10,-7.508846521326846e-09
5.408903065154236e-10,-8.430186945146395e-09
5.524377452954273e-10,-9.71724277868943e-09
5.650982252561899e-10,-1.101675353380893e-08
5.803047514418325e-10,-1.199930607774073e-08
5.932631693540125e-10,-1.246081034721749e-08
6.056535406847579e-10,-1.2913882765254e-08
6.223603762826163e-10,-1.357446062850845e-08
6.486101598668898e-10,-1.488673114149237e-08
6.630969729694415e-10,-1.604989558717876e-08
6.776025738233665e-10,-1.762047560453199e-08
6.907994070006239e-10,-1.944182551285056e-08
7.024454583332821e-10,-2.138166852863916e-08
7.13316970059935e-10,-2.338743707039862e-08
7.234741541055803e-10,-2.516989480361243e-08
7.32982257031852e-10,-2.61625246549591e-08
7.419981794698163e-10,-2.530831393590023e-08
7.507674075264703e-10,-2.060443733211331e-08
7.575338461716068e-10,-1.198922169626835e-08
7.62875519851539e-10,-6.128185978940862e-10
7.674827868384727e-10,1.318647638684493e-08
7.716492175266482e-10,2.937995019974788e-08
7.755546439705598e-10,4.823660885967522e-08
7.792847064512629e-10,6.999856292509619e-08
7.828724613663882e-10,9.476282034634188e-08
7.86341277954621e-10,1.225950460092287e-07
7.897112831603223e-10,1.535622529137016e-07
7.929994961560247e-10,1.877438588062472e-07
7.962186990814147e-10,2.252274573890876e-07
7.993758424539834e-10,2.660864476843457e-07
8.024723612678255e-10,3.069374347688847e-07
8.062336983361455e-10,3.631872715487297e-07
8.09184221783636e-10,4.181872575974577e-07
8.115157966104965e-10,4.643520439184545e-07
8.141472988235673e-10,5.215056531453361e-07
8.166668313610239e-10,5.820462742733954e-07
8.190807732463209e-10,6.464138246324139e-07
8.214053707649234e-10,7.154424310014408e-07
8.236101463824533e-10,7.885061772338692e-07
8.257044859561319e-10,8.65783143631589e-07
8.277133583475973e-10,9.476938842947078e-07
8.296743585747185e-10,1.034938005291361e-06
8.316399925720402e-10,1.128880578834736e-06
8.336730752144471e-10,1.231769703455356e-06
8.358318244299235e-10,1.346379591361652e-06
8.381379331596678e-10,1.474440233551141e-06
8.405645120754161e-10,1.615537880698263e-06
8.430470834986834e-10,1.766858071710665e-06
8.455461241997804e-10,1.92651746973557e-06
8.47917201728466e-10,2.085228232174152e-06
8.501106034733074e-10,2.238928047706945e-06
8.52180974253085e-10,2.390700048053626e-06
8.541618888637694e-10,2.542723637565784e-06
8.560590876070662e-10,2.695376303066975e-06
8.578740216493165e-10,2.848697409949352e-06
8.596110618737367e-10,3.002922135272719e-06
8.612786709272266e-10,3.15862254663925e-06
8.62891010930929e-10,3.316918108268916e-06
8.644698091876679e-10,3.479755837649457e-06
8.660478142395894e-10,3.650402852700543e-06
8.676782911818444e-10,3.834668745198102e-06
8.693852128198963e-10,4.0351895248483e-06
8.711840355982436e-10,4.252773168411439e-06
8.732218661562838e-10,4.503147571750237e-06
8.751577206327075e-10,4.740644301902873e-06
8.767840628214001e-10,4.937101977650041e-06
8.78339204934963e-10,5.121680658821441e-06
8.800128219279565e-10,5.316139151586102e-06
8.818146023698722e-10,5.519251803881985e-06
8.83756496321145e-10,5.728631813892653e-06
8.860013525009645e-10,5.953029941710908e-06
8.88863291083373e-10,6.194579967641161e-06
8.905404889423076e-10,6.292678792813521e-06
8.921698596214049e-10,6.346826382747725e-06
8.936375806104151e-10,6.349942486527071e-06
8.949340564781488e-10,6.309436630070199e-06
8.961814422153246e-10,6.231187716349992e-06
8.974296591568749e-10,6.115412009631675e-06
8.986785089400698e-10,5.965568315772738e-06
8.99921714009231e-10,5.78826171453137e-06
9.01224650519204e-10,5.578863995713271e-06
9.027202438717233e-10,5.31548613722668e-06
9.043320436873586e-10,5.010825240902219e-06
