/M0/D X,/M0/D Y
1.719999999999996e-07,1.971784249157744e-05
1.729999999999996e-07,1.971784249157744e-05
1.739999999999996e-07,1.971784249157744e-05
1.749999999999996e-07,1.971784249157744e-05
1.759999999999996e-07,1.971784249157744e-05
1.769999999999996e-07,1.971784249157744e-05
1.779999999999996e-07,1.971784249157744e-05
1.789999999999996e-07,1.971784249157744e-05
1.799999999999995e-07,1.971784249157744e-05
1.809999999999995e-07,1.971784249157744e-05
1.819999999999995e-07,1.971784249157744e-05
1.829999999999995e-07,1.971784249157744e-05
1.839999999999995e-07,1.971784249157744e-05
1.849999999999995e-07,1.971784249157744e-05
1.859999999999995e-07,1.971784249157744e-05
1.869999999999995e-07,1.971784249157744e-05
1.879999999999995e-07,1.971784249157744e-05
1.889999999999995e-07,1.971784249157744e-05
1.899999999999995e-07,1.971784249157744e-05
1.909999999999995e-07,1.971784249157744e-05
1.919999999999995e-07,1.971784249157744e-05
1.929999999999995e-07,1.971784249157744e-05
1.939999999999995e-07,1.971784249157744e-05
1.949999999999995e-07,1.971784249157744e-05
1.959999999999995e-07,1.971784249157744e-05
1.969999999999995e-07,1.971784249157744e-05
1.979999999999995e-07,1.971784249157744e-05
1.989999999999995e-07,1.971784249157744e-05
1.999999999999995e-07,1.971784249157744e-05
2.009999999999995e-07,1.63376404710764e-05
2.019999999999995e-07,1.718347910440226e-05
2.029999999999994e-07,1.76873266411322e-05
2.039999999999994e-07,1.80779188931435e-05
2.049999999999994e-07,1.838547001259894e-05
2.059999999999994e-07,1.8626253023698e-05
2.069999999999994e-07,1.882956940163009e-05
2.079999999999994e-07,1.89891333476357e-05
2.089999999999994e-07,1.911009689440421e-05
2.099999999999994e-07,1.920012726881141e-05
2.109999999999994e-07,1.926643982439442e-05
2.119999999999994e-07,1.931498249812895e-05
2.129999999999994e-07,1.935038297153152e-05
2.139999999999994e-07,1.937613753439804e-05
2.149999999999994e-07,1.939484528576957e-05
2.159999999999994e-07,1.940842019109763e-05
2.169999999999994e-07,1.941826357409844e-05
2.179999999999994e-07,1.94253976778126e-05
2.189999999999994e-07,1.943056643215729e-05
2.199999999999994e-07,1.943431036120684e-05
2.209999999999994e-07,1.943702176989014e-05
2.219999999999994e-07,1.94389851723853e-05
2.229999999999994e-07,1.944040679967716e-05
2.239999999999994e-07,1.944143608300356e-05
2.249999999999994e-07,1.944218126875414e-05
2.259999999999994e-07,1.944272075458121e-05
2.269999999999993e-07,1.94431113124226e-05
2.279999999999993e-07,1.944339404987274e-05
2.289999999999993e-07,1.944359873015161e-05
2.299999999999993e-07,1.944374690170132e-05
2.309999999999993e-07,1.944385416493048e-05
2.319999999999993e-07,1.944393181375771e-05
2.329999999999993e-07,1.944398802426129e-05
2.339999999999993e-07,1.944402871532098e-05
2.349999999999993e-07,1.944405817172713e-05
2.359999999999993e-07,1.944407949529975e-05
2.369999999999993e-07,1.944409493158857e-05
2.379999999999993e-07,1.94441061057775e-05
2.389999999999993e-07,1.944411419482157e-05
2.399999999999993e-07,1.944412005049688e-05
2.409999999999994e-07,1.944412428942751e-05
2.419999999999994e-07,1.944412735799433e-05
2.429999999999994e-07,1.94441295793327e-05
2.439999999999994e-07,1.944413118736205e-05
2.449999999999995e-07,1.944413235141599e-05
2.459999999999995e-07,1.94441331940758e-05
2.469999999999995e-07,1.944413380407782e-05
2.479999999999995e-07,1.944413424565877e-05
2.489999999999995e-07,1.94441345653196e-05
2.499999999999996e-07,1.94441347967226e-05
2.509999999999996e-07,1.944413496423522e-05
2.519999999999996e-07,1.944413508549763e-05
2.529999999999996e-07,1.944413517327955e-05
2.539999999999997e-07,1.944413523682512e-05
2.549999999999997e-07,1.944413528282599e-05
2.559999999999997e-07,1.944413531612564e-05
2.569999999999997e-07,1.944413534023138e-05
2.579999999999997e-07,1.944413535768171e-05
2.589999999999998e-07,1.944413537031416e-05
2.599999999999998e-07,1.944413537945848e-05
2.609999999999998e-07,1.944413538607827e-05
2.619999999999998e-07,1.944413539087018e-05
2.629999999999999e-07,1.944413539433926e-05
2.639999999999999e-07,1.944413539685051e-05
2.649999999999999e-07,1.944413539866846e-05
2.659999999999999e-07,1.944413539998401e-05
2.669999999999999e-07,1.944413540093675e-05
2.68e-07,1.944413540162644e-05
2.69e-07,1.944413540212562e-05
2.7e-07,1.944413540248701e-05
2.71e-07,1.944413540274854e-05
2.720000000000001e-07,1.944413540293803e-05
2.730000000000001e-07,1.94441354030751e-05
2.740000000000001e-07,1.94441354031743e-05
2.750000000000001e-07,1.944413540324619e-05
2.760000000000001e-07,1.944413540329816e-05
2.770000000000002e-07,1.94441354033357e-05
2.780000000000002e-07,1.944413540336292e-05
2.790000000000002e-07,1.944413540338264e-05
2.800000000000002e-07,1.944413540339702e-05
2.810000000000003e-07,1.944413540340737e-05
2.820000000000003e-07,1.944413540341485e-05
2.830000000000003e-07,1.944413540342016e-05
2.840000000000003e-07,1.944413540342397e-05
2.850000000000003e-07,1.944413540342677e-05
2.860000000000004e-07,1.944413540342885e-05
2.870000000000004e-07,1.944413540343041e-05
2.880000000000004e-07,1.944413540343142e-05
2.890000000000004e-07,1.944413540343234e-05
2.900000000000005e-07,1.9444135403433e-05
2.910000000000005e-07,1.944413540343336e-05
2.920000000000005e-07,1.944413540343367e-05
2.930000000000005e-07,1.94441354034339e-05
2.940000000000005e-07,1.944413540343396e-05
2.950000000000006e-07,1.944413540343415e-05
2.960000000000006e-07,1.944413540343426e-05
2.970000000000006e-07,1.944413540343433e-05
2.980000000000006e-07,1.944413540343435e-05
2.990000000000007e-07,1.944413540343434e-05
3.000000000000007e-07,1.944413540343434e-05
3.010000000000007e-07,1.944413540343433e-05
3.020000000000007e-07,1.944413540343433e-05
3.030000000000007e-07,1.944413540343433e-05
3.040000000000008e-07,1.944413540343433e-05
3.050000000000008e-07,1.944413540343433e-05
3.060000000000008e-07,1.944413540343433e-05
3.070000000000008e-07,1.944413540343433e-05
3.080000000000009e-07,1.944413540343433e-05
3.090000000000009e-07,1.944413540343433e-05
3.100000000000009e-07,1.944413540343433e-05
3.110000000000009e-07,1.944413540343433e-05
3.120000000000009e-07,1.944413540343433e-05
3.13000000000001e-07,1.944413540343433e-05
3.14000000000001e-07,1.944413540343433e-05
3.15000000000001e-07,1.944413540343433e-05
3.16000000000001e-07,1.944413540343433e-05
3.170000000000011e-07,1.944413540343433e-05
3.180000000000011e-07,1.944413540343433e-05
3.190000000000011e-07,1.944413540343433e-05
3.200000000000011e-07,1.944413540343433e-05
3.210000000000011e-07,1.944413540343433e-05
