/M0/D X,/M0/D Y
0,4.401573676122029e-15
9.917890024224408e-13,5.620944254933706e-09
1.733148387335177e-12,5.280902290200859e-09
3.215867157160651e-12,4.57339025301371e-09
6.181304696811597e-12,3.369802610683716e-09
1.211217977611349e-11,1.639963868601743e-09
1.893868788651015e-11,4.46648694789966e-10
2.584222488996906e-11,-1.950862146704626e-10
3.338496017821903e-11,-5.163200405688482e-10
4.180458979746743e-11,-6.271441954772525e-10
5.152975127539523e-11,-6.075742903406329e-10
6.31813346378794e-11,-5.139710191676175e-10
7.766227487970533e-11,-3.883680672209929e-10
9.663915046088205e-11,-2.605563306238071e-10
1.24140842483027e-10,-1.462646253302904e-10
1.685152342350441e-10,-5.450036257523619e-11
2.193286519818046e-10,-1.094444304255795e-11
2.705091606848697e-10,-6.826103549342907e-12
3.255739284307877e-10,-9.382669817394209e-11
3.576569646722523e-10,-3.292671888235e-10
3.899712328535247e-10,-8.71474533624016e-10
4.144208371609286e-10,-1.589259466827167e-09
4.33159652036941e-10,-2.302693871990732e-09
4.51046675624138e-10,-3.026177055311663e-09
4.679671208733417e-10,-3.634686014891419e-09
4.846035855414877e-10,-4.472367895447292e-09
5.018788733381463e-10,-5.300663064025881e-09
5.20122705206752e-10,-6.3911424207839e-09
5.373660437919449e-10,-7.875087846142619e-09
5.514684467827887e-10,-9.596571107762879e-09
5.635933780024839e-10,-1.098662642146291e-08
5.778127040888489e-10,-1.191865731605979e-08
5.904894640158139e-10,-1.238025141725655e-08
6.025893351225851e-10,-1.282030689846425e-08
6.186504685712095e-10,-1.344894493093314e-08
6.436291999340646e-10,-1.461179920171195e-08
6.582837210555559e-10,-1.567053559286903e-08
6.736498075434617e-10,-1.719836815715203e-08
6.873257266782172e-10,-1.89774894383724e-08
6.9927552364627e-10,-2.08942388894502e-08
7.103793201941267e-10,-2.292222642624703e-08
7.207174924090617e-10,-2.482456092846418e-08
7.30378729979146e-10,-2.613200254788525e-08
7.395066815968707e-10,-2.595663331845048e-08
7.483039281718472e-10,-2.26210220658984e-08
7.555929817860377e-10,-1.513839909445369e-08
7.612719603246982e-10,-4.571740546101702e-09
7.660543993713848e-10,8.452389841151811e-09
7.703346686853047e-10,2.387450177376892e-08
7.743113104686467e-10,4.187908863000483e-08
7.780928359441234e-10,6.27302794057379e-08
7.817234354217228e-10,8.656333334030896e-08
7.852276966500925e-10,1.134441730583788e-07
7.88626853116037e-10,1.434374171332018e-07
7.919392032735384e-10,1.766190800402795e-07
7.95179108697042e-10,2.130762222118199e-07
7.983554535737078e-10,2.528886223278269e-07
8.014712591538916e-10,2.954263643494009e-07
8.046301449711231e-10,3.36303731341273e-07
8.067861058348052e-10,3.751854752813234e-07
8.088626900888954e-10,4.128671309553093e-07
8.115495371946243e-10,4.659302253811355e-07
8.141597075626007e-10,5.227740244403417e-07
8.166997831235986e-10,5.839965925172015e-07
8.191554413499234e-10,6.498007576877814e-07
8.214794617729929e-10,7.192887456118417e-07
8.236790426986965e-10,7.927412932578809e-07
8.257687388288725e-10,8.704677070697259e-07
8.277728558832493e-10,9.528349042212073e-07
8.297316958251276e-10,1.040620327714762e-06
8.316984749758575e-10,1.135214136236808e-06
8.337361338325985e-10,1.238887448289306e-06
8.35903383226853e-10,1.354481179016846e-06
8.382265394300068e-10,1.48403819853822e-06
8.406746800333544e-10,1.626957373166513e-06
8.431838209004149e-10,1.780454164221237e-06
8.457175159556695e-10,1.942874785172266e-06
8.481774605960911e-10,2.108148628655155e-06
8.504723205293722e-10,2.269782883314945e-06
8.526425593443932e-10,2.429990000407499e-06
8.547252881546737e-10,2.591269962313054e-06
8.567264394639252e-10,2.754108756664806e-06
8.586444893247697e-10,2.918392605421834e-06
8.604806844616156e-10,3.08413790592089e-06
8.622409932952158e-10,3.251686509558199e-06
8.639377378933539e-10,3.421915352843371e-06
8.655911470713597e-10,3.59648145588716e-06
8.672319421795214e-10,3.778208967529366e-06
8.689086722784461e-10,3.972032293608495e-06
8.70668570333969e-10,4.182739625123656e-06
8.726107876742863e-10,4.420829220137713e-06
8.751549310424566e-10,4.735003238001418e-06
8.773394799837926e-10,5.000171604570899e-06
8.790295052075774e-10,5.199273469152168e-06
8.806507280148292e-10,5.385422630443466e-06
8.82454451608159e-10,5.585322922089324e-06
8.84508257740086e-10,5.799777014512441e-06
8.870171477138704e-10,6.032900947051134e-06
8.897596040239303e-10,6.22590761688193e-06
8.919082576148363e-10,6.296780739452592e-06
8.934483400456901e-10,6.282554424288372e-06
8.947410810204988e-10,6.225491935239167e-06
8.959839255418393e-10,6.131822631208127e-06
8.972336072069735e-10,6.000511013651902e-06
8.98519929311699e-10,5.831439441862109e-06
8.999318141562499e-10,5.614562343028865e-06
9.017050712037434e-10,5.307552366854057e-06
9.03592405406822e-10,4.951171493812128e-06
9.051571965913705e-10,4.640380684237325e-06
9.065981453538738e-10,4.340173055578591e-06
9.080502458016396e-10,4.022689319662143e-06
9.095597266885003e-10,3.677232251205715e-06
9.111445069908804e-10,3.298233348627228e-06
9.128214367346306e-10,2.880432874856539e-06
9.14608841529764e-10,2.419604234072369e-06
9.165214901762506e-10,1.916160755750377e-06
9.185657811571856e-10,1.380835942688636e-06
9.207323235433298e-10,8.441768148912297e-07
9.229834682942535e-10,3.699511076819395e-07
9.250944262294487e-10,8.108798264053011e-08
9.267329761689899e-10,4.209289198479548e-08
9.28067809591288e-10,1.685419438603577e-07
9.29253728030242e-10,4.280228861756732e-07
9.303368132557863e-10,8.161936530240991e-07
9.313411048484533e-10,1.288718681823096e-06
9.323527502300559e-10,1.865361487234822e-06
9.333922593159084e-10,2.549578904676198e-06
9.344786166902056e-10,3.335239545697652e-06
9.356690100040502e-10,4.234067209410644e-06
9.370995998590661e-10,5.301553046437924e-06
9.392915064142908e-10,6.790533356375146e-06
9.410493958545022e-10,7.72889813710782e-06
9.423362749415319e-10,8.254288427091478e-06
9.435464053042674e-10,8.675831277500872e-06
9.448261412257633e-10,9.045486428220165e-06
9.461744550214183e-10,9.350955293168578e-06
9.475829713533946e-10,9.588952905657993e-06
9.490639368364083e-10,9.763595541567542e-06
9.50632319355353e-10,9.877193753344397e-06
9.522985296722257e-10,9.929931881941173e-06
9.540709103646848e-10,9.921442319508625e-06
9.559583947502653e-10,9.851453158669695e-06
9.579724732139344e-10,9.720106949699227e-06
9.601308034397008e-10,9.528142047230628e-06
9.624637406032536e-10,9.276533267306124e-06
9.650247399622879e-10,8.965194219752399e-06
9.679080876413857e-10,8.590410623576964e-06
9.712873886698859e-10,8.13989835173525e-06
9.755355787122234e-10,7.579204464138417e-06
9.819559743985741e-10,6.770820744663267e-06
9.879601301914771e-10,6.0759945374408e-06
9.931439389696418e-10,5.524443769842313e-06
9.96571969484821e-10,5.183220226460741e-06
1e-09,4.856466195905431e-06
1.000934414698289e-09,4.75519327504969e-06
1.001742213027464e-09,4.680316752428129e-06
1.002653697547488e-09,4.599764222091987e-06
1.004383950650318e-09,4.449704350809585e-06
1.007777273245994e-09,4.166278326835806e-06
1.014563918437347e-09,3.642171689017661e-06
1.020183996469208e-09,3.253040623674025e-06
1.025494201873598e-09,2.919823366347693e-06
1.030918398191862e-09,2.611394767350891e-06
1.036335441883481e-09,2.333959327708496e-06
1.041864599670894e-09,2.080051070265918e-06
1.047556578308495e-09,1.847087597634703e-06
1.053425316254942e-09,1.634421954219095e-06
1.059497107587146e-09,1.44095625858645e-06
1.065795545528083e-09,1.265781991526976e-06
1.072346435781982e-09,1.107982259072383e-06
1.079180270742312e-09,9.665918542255442e-07
1.086331366314447e-09,8.406503554949581e-07
1.093838680465118e-09,7.292029603088272e-07
1.101746742868386e-09,6.259713177671013e-07
1.1103197500586e-09,5.404882462888413e-07
1.118155026688973e-09,4.763846792489898e-07
1.127207632892967e-09,4.153885650499008e-07
1.137253795476519e-09,3.607870930053461e-07
1.148120555001243e-09,3.144957435147137e-07
1.159920184848425e-09,2.786413115322554e-07
1.171689877844865e-09,2.513888681347064e-07
1.185514290423448e-09,2.281131478058141e-07
1.200833083615273e-09,2.101283632879362e-07
1.217942870431518e-09,1.967907515343738e-07
1.237291625011532e-09,1.883977464965491e-07
1.25835535541182e-09,1.828767498624961e-07
1.284055688134542e-09,1.794225552181438e-07
1.314734798448134e-09,1.784975115500323e-07
1.350994976939109e-09,1.793004687422746e-07
1.396605256128066e-09,1.814251813927109e-07
1.45682928317253e-09,1.847851588602059e-07
1.542690962116351e-09,1.897968574068285e-07
1.680785205907921e-09,1.980603471110885e-07
1.956973693491062e-09,2.156479096863764e-07
2.416001601117098e-09,2.487161167864829e-07
3.008529116489256e-09,2.995548734744614e-07
3.758642354323483e-09,3.795327357155739e-07
4.757455721357385e-09,5.195657245804734e-07
6.090402697206764e-09,7.845461794722352e-07
7.565166647440981e-09,1.219741139604454e-06
8.919165731761959e-09,1.79784025883576e-06
1.01504559750425e-08,2.514535990330671e-06
1.128435087904695e-08,3.36529618983789e-06
1.234673899989519e-08,4.342476865490589e-06
1.337283495240901e-08,5.449109059766323e-06
1.439627955851848e-08,6.692223645265598e-06
1.545375586538952e-08,8.083334370130664e-06
1.659059097309929e-08,9.637445153217981e-06
1.789762333048495e-08,1.140413317792767e-05
1.965517009020117e-08,1.358048466777154e-05
2.133385297955121e-08,1.531120824056994e-05
2.262082408337512e-08,1.63655452619505e-05
2.378989721594658e-08,1.712495033558393e-05
2.49098977310645e-08,1.769719403365011e-05
2.602497338395469e-08,1.814029800970249e-05
2.718058742690696e-08,1.849155038681462e-05
2.83997883871407e-08,1.876856360885655e-05
2.970495299124016e-08,1.898414373262289e-05
3.111900859991324e-08,1.914837459710904e-05
3.266906482688214e-08,1.927000334778043e-05
3.439116653779706e-08,1.935694257102114e-05
3.633422564966426e-08,1.941626666447101e-05
3.856652704294818e-08,1.945425312378691e-05
4.118689414663438e-08,1.947642998365681e-05
4.434516273192633e-08,1.94876021471894e-05
4.828272530115944e-08,1.9491834839889e-05
5.342048609983253e-08,1.949238744967628e-05
6.057667975836477e-08,1.949161572319288e-05
6.955930125121054e-08,1.949095142754412e-05
8.752454423690209e-08,1.949066174857418e-05
1e-07,1.949070339869088e-05
1.000193730819265e-07,1.94860878417203e-05
1.000333282224449e-07,1.948563913082348e-05
1.000612385034817e-07,1.948568809961583e-05
1.000990267764634e-07,1.948614907463429e-05
1.001286277485859e-07,1.948634711741078e-05
1.001640546643543e-07,1.948630371721808e-05
1.002116699405863e-07,1.948598300356546e-05
1.00290962922457e-07,1.948563640407517e-05
1.003206333193471e-07,1.948620230990254e-05
1.003680500758744e-07,1.94909887533353e-05
1.003910563037606e-07,1.949685614828433e-05
1.004141069580995e-07,1.950660831431472e-05
1.004358953594487e-07,1.952100116304502e-05
1.004546495699149e-07,1.953852222039437e-05
1.00472593501799e-07,1.956108074318528e-05
1.004892400714164e-07,1.958868688048905e-05
1.005042127332055e-07,1.962084544158572e-05
1.005175904988122e-07,1.965716829802386e-05
1.005297740331474e-07,1.969768666163022e-05
1.005414810938061e-07,1.974409230652645e-05
1.005533190007515e-07,1.979898376226227e-05
1.005658149353296e-07,1.986570931738698e-05
1.005801663279507e-07,1.995274005741226e-05
1.005985941608783e-07,2.008059187412845e-05
1.006261678605023e-07,2.031183303348556e-05
1.006611590659367e-07,2.067836511531426e-05
1.006786956579622e-07,2.089579571636805e-05
1.006887414435408e-07,2.102423477304424e-05
1.006956165348925e-07,2.110532296294223e-05
1.007036618788186e-07,2.117628817399192e-05
1.007094454945135e-07,2.119612211974121e-05
1.007137798869962e-07,2.118892729486408e-05
1.007181679694058e-07,2.116190576299841e-05
1.00723872652212e-07,2.109382538402033e-05
1.00730326455249e-07,2.096668442217334e-05
1.007356526838483e-07,2.08162592204957e-05
1.007407903401727e-07,2.062396521307037e-05
1.007466828310936e-07,2.033017789859533e-05
1.007537873500567e-07,1.98346526484663e-05
1.007566489014407e-07,1.953501399865962e-05
1.007593144769258e-07,1.936144058411135e-05
1.007634463462212e-07,1.904738724217023e-05
1.00767412261286e-07,1.875955724855295e-05
1.007713056609305e-07,1.848936466206677e-05
1.007750987358172e-07,1.823081880224441e-05
1.007787570521352e-07,1.797891881445746e-05
1.007823905130381e-07,1.772385655240848e-05
1.007864384844641e-07,1.743332401764921e-05
1.007926512327367e-07,1.696476252200305e-05
1.007989860284721e-07,1.643988604223005e-05
1.008047563132965e-07,1.591332891014234e-05
1.008099971384811e-07,1.539536901007528e-05
1.008147322741388e-07,1.489526126256582e-05
1.00818834965815e-07,1.443964004886925e-05
1.00822328855134e-07,1.403945977359937e-05
1.008252854951316e-07,1.369725981435679e-05
1.00827785938384e-07,1.341068626926504e-05
1.008299383231957e-07,1.31707879165691e-05
1.008318625126341e-07,1.296529148233766e-05
1.008336697864983e-07,1.278264299332447e-05
1.008354615684733e-07,1.261329829041231e-05
1.00837349215578e-07,1.244865549544645e-05
1.008395157594273e-07,1.227750352035576e-05
1.008425885545177e-07,1.206679081502413e-05
1.008459869168953e-07,1.18737402834078e-05
1.008483978946221e-07,1.175890112188163e-05
1.008505394945117e-07,1.167238562307535e-05
1.008528674046438e-07,1.159419331180699e-05
1.008554488725547e-07,1.152525895098578e-05
1.00858245172859e-07,1.147006481645074e-05
1.008612778749739e-07,1.1431180908892e-05
1.008646085947851e-07,1.141111366000076e-05
1.008683013043484e-07,1.141315228123897e-05
1.008724250599435e-07,1.144086322518635e-05
1.008770807040518e-07,1.149752778548063e-05
1.008824639586999e-07,1.158583421643149e-05
1.008880949925223e-07,1.168933784283597e-05
1.008928692486816e-07,1.177095935103593e-05
1.008966385798218e-07,1.181945592629603e-05
1.008997117282407e-07,1.184216421054531e-05
1.009024674232173e-07,1.184956592466364e-05
1.0090544055301e-07,1.184895434180409e-05
1.009082907899043e-07,1.184622814608996e-05
1.009110604696242e-07,1.184387283713722e-05
1.009136001852546e-07,1.18410725917166e-05
1.009163195837965e-07,1.183637013437839e-05
1.009195393561022e-07,1.182926351163452e-05
1.009233031084367e-07,1.182039547472906e-05
1.009273872291709e-07,1.181247446114958e-05
1.009314118043218e-07,1.180958621370279e-05
1.009351275963156e-07,1.181417006842301e-05
1.009385560347296e-07,1.182603734073129e-05
1.009418770833799e-07,1.18443934058134e-05
1.009453398218926e-07,1.186963850841107e-05
1.009492906580336e-07,1.190457530061344e-05
1.009543726013985e-07,1.195712264711354e-05
1.009607127082823e-07,1.203130457132031e-05
1.009671968851704e-07,1.21130588382336e-05
1.009724374299432e-07,1.218107513259005e-05
1.00977225985156e-07,1.224353616132451e-05
1.009819047969601e-07,1.230375822122075e-05
1.009865182675373e-07,1.236155004236194e-05
1.009911854319825e-07,1.241785816612402e-05
1.009959869724633e-07,1.247314402518987e-05
1.01e-07,1.251710769335992e-05
