/M0/D X,/M0/D Y
0,1.09579364896209e-14
8.803475074380715e-13,5.672611853348703e-09
1.578126429874774e-12,5.355529801361775e-09
2.97368427474818e-12,4.679162990184877e-09
5.71042627839305e-12,3.538060863105742e-09
1.118391028568279e-11,1.857197227000391e-09
1.796930219082975e-11,5.742066264002091e-10
2.480608320602729e-11,-1.254094316203741e-10
3.223841726089095e-11,-4.848727926035531e-10
4.052012280198995e-11,-6.206760645439041e-10
5.003215469383079e-11,-6.159854976984854e-10
6.136970403149124e-11,-5.300588611866861e-10
7.53734526887901e-11,-4.068355257275836e-10
9.355068221319395e-11,-2.779790480659434e-10
1.193587902076503e-10,-1.614827871393222e-10
1.628937866054507e-10,-6.185242745953169e-11
2.135897370039624e-10,-1.347645179115029e-11
2.642531032802518e-10,-4.597289124933884e-12
3.19047148040421e-10,-7.349233112191532e-11
3.536185203007398e-10,-2.856644118566536e-10
3.878506426445058e-10,-8.101683444176382e-10
4.136860982115807e-10,-1.548018926383344e-09
4.328560666939659e-10,-2.283803334267222e-09
4.491388475277834e-10,-2.957032090190148e-09
4.64666757079412e-10,-3.475059715148766e-09
4.844381573349068e-10,-4.465228902733748e-09
4.983013984059334e-10,-5.135449628548002e-09
5.150234916296128e-10,-6.072808464781124e-09
5.307375370677511e-10,-7.290219211423715e-09
5.427850839926e-10,-8.578085349995397e-09
5.546875914764346e-10,-1.000618151913865e-08
5.668454817261375e-10,-1.119260400981904e-08
5.821460895399784e-10,-1.208348223472842e-08
5.946558011228223e-10,-1.250822552175113e-08
6.072660860359518e-10,-1.297778032295729e-08
6.251587962876059e-10,-1.369228215299509e-08
6.540932966410253e-10,-1.524485688271753e-08
6.680141438804914e-10,-1.650849822357993e-08
6.817078847403291e-10,-1.813865268324124e-08
6.94463028992867e-10,-2.002062807444044e-08
7.057681385191425e-10,-2.198585067877699e-08
7.163937937084541e-10,-2.396046071352756e-08
7.263607249924873e-10,-2.558408974340504e-08
7.357100862262168e-10,-2.616486107251701e-08
7.446231435910974e-10,-2.442370442203491e-08
7.528672062815106e-10,-1.848070381074695e-08
7.591419570799697e-10,-8.985628533261754e-09
7.642196975477258e-10,3.075541657524704e-09
7.686794277770195e-10,1.754383679499872e-08
7.727588005724053e-10,3.446460435832643e-08
7.7660918649512e-10,5.412893801078451e-08
7.802965422023388e-10,7.67375044496569e-08
7.838484237393578e-10,1.023664858334716e-07
7.872872934942796e-10,1.310808220281374e-07
7.906325327401094e-10,1.629509544833623e-07
7.939001191454654e-10,1.980600281128042e-07
7.971013170597938e-10,2.364943188658098e-07
8.002413536104152e-10,2.783195238704171e-07
8.033202919104755e-10,3.1774847633094e-07
8.057790268728108e-10,3.568386672870405e-07
8.08172638273395e-10,3.997250355465783e-07
8.105903833730178e-10,4.460207094345326e-07
8.132372882395349e-10,5.015926189442095e-07
8.158170784129716e-10,5.614640276041796e-07
8.182977234773224e-10,6.253523086496325e-07
8.206683522018713e-10,6.933492086225908e-07
8.22912759196077e-10,7.652022594993023e-07
8.250402581794135e-10,8.411370954797614e-07
8.270721351711134e-10,9.215164679440505e-07
8.290425016561877e-10,1.006942197145297e-06
8.310001140866347e-10,1.098569408198469e-06
8.330047858190058e-10,1.198336613892717e-06
8.351205205056065e-10,1.309047188838384e-06
8.37380200460278e-10,1.43276355641175e-06
8.397754453883314e-10,1.57000844372319e-06
8.422468023349705e-10,1.718420898017451e-06
8.447423165904813e-10,1.875512981601321e-06
8.471770416236783e-10,2.036103960497952e-06
8.494239836349581e-10,2.191327133991005e-06
8.515264801680311e-10,2.343292997136379e-06
8.535337089665361e-10,2.495116142774605e-06
8.554570765499075e-10,2.647569709416701e-06
8.572974695015199e-10,2.800664983806623e-06
8.590581838861638e-10,2.95455856726988e-06
8.607462966389976e-10,3.1097017776924e-06
8.623740052824029e-10,3.267016873417509e-06
8.639604239597051e-10,3.428154481293871e-06
8.655342650119202e-10,3.595889391993447e-06
8.671406178119612e-10,3.775014851583191e-06
8.688227611912185e-10,3.970378294534476e-06
8.705855311048847e-10,4.181913132496677e-06
8.725187361399791e-10,4.418642588273887e-06
8.74626412632759e-10,4.677859447466623e-06
8.763413021449869e-10,4.886012696806795e-06
8.778827151317893e-10,5.069804735462414e-06
8.795044826737908e-10,5.259490406900521e-06
8.81271345132778e-10,5.460622120762644e-06
8.831700425453015e-10,5.668375254700685e-06
8.852992307686303e-10,5.886966923348793e-06
8.881286767655868e-10,6.140480462056759e-06
8.899866238846592e-10,6.26508320814492e-06
8.917859288258017e-10,6.339724076308938e-06
8.933208843988971e-10,6.353874804099787e-06
8.946350218545793e-10,6.321805761056303e-06
8.958815327663119e-10,6.252291141113934e-06
8.971323227811142e-10,6.144640794483792e-06
8.983901471156171e-10,6.00090678637444e-06
8.996307224829947e-10,5.829568188237602e-06
9.009109039707371e-10,5.628531520549502e-06
9.023459758199877e-10,5.380516655748799e-06
9.039889093525018e-10,5.073961780774429e-06
9.055257804800809e-10,4.771311209849197e-06
9.069863321054141e-10,4.470415644039831e-06
9.084385167421713e-10,4.157685112683398e-06
9.098770300776031e-10,3.834834852969873e-06
9.11339505767434e-10,3.493482685644406e-06
9.128660430088761e-10,3.124045004339737e-06
9.144787404541581e-10,2.721697370572031e-06
9.161897441204113e-10,2.286180037524851e-06
9.180077823306552e-10,1.822724982491931e-06
9.199348966890312e-10,1.347096498507329e-06
9.219575105413123e-10,8.942693586835608e-07
9.240360449880391e-10,5.276066885022871e-07
9.259100986492469e-10,3.545757271380455e-07
9.274222247706511e-10,3.921401850891901e-07
9.286954513923862e-10,5.783036505246913e-07
9.298434899683228e-10,8.947310197516933e-07
9.309019560314919e-10,1.314265697215616e-06
9.319298967941142e-10,1.829747815783981e-06
9.32971591162081e-10,2.452218084583081e-06
9.340425168373571e-10,3.17523099517284e-06
9.351838707117911e-10,4.001431965529834e-06
9.364822844576741e-10,4.957536650086072e-06
9.382021824982775e-10,6.165799367003069e-06
9.397027787920065e-10,7.08258105963565e-06
9.411515882785702e-10,7.822115643279985e-06
9.424712386481591e-10,8.373888203024189e-06
9.437439674174443e-10,8.809528001900694e-06
9.450475470407167e-10,9.169985697811123e-06
9.464087144606708e-10,9.462965365034444e-06
9.478360036831419e-10,9.689988662728177e-06
9.493395714936935e-10,9.853240347317063e-06
9.509310628051317e-10,9.954179074452329e-06
9.526208246578715e-10,9.993123783977423e-06
9.544181134614524e-10,9.969888394661064e-06
9.563328204481599e-10,9.884381580679769e-06
9.583781284389159e-10,9.7370000280177e-06
9.605750136621429e-10,9.528694173545016e-06
9.629596436495676e-10,9.260362877123952e-06
9.655952087087618e-10,8.93123484895004e-06
9.685933093183868e-10,8.535824480048045e-06
9.721647763179106e-10,8.057684206922531e-06
9.768006787187114e-10,7.449177740468833e-06
9.829873394795593e-10,6.68064859744406e-06
9.88759860916487e-10,6.021488693258753e-06
9.938924802808643e-10,5.480943035754177e-06
9.969462401404323e-10,5.180130202537435e-06
1e-09,4.890320627748802e-06
1.000911887167232e-09,4.790672205535217e-06
1.001685782529981e-09,4.719034377761835e-06
1.002540676246404e-09,4.64354575928812e-06
1.004208768204815e-09,4.498899121737346e-06
1.007511987501559e-09,4.2228353064294e-06
1.014118426095046e-09,3.711662381135627e-06
1.019738619144135e-09,3.321331311849594e-06
1.025056022129815e-09,2.986982543997026e-06
1.030479585074151e-09,2.678286966849508e-06
1.035899520968342e-09,2.400691331878851e-06
1.041426834924973e-09,2.147109894314032e-06
1.047114102552896e-09,1.914790318035399e-06
1.052977311048028e-09,1.702952153313816e-06
1.059043139269115e-09,1.502312773146794e-06
1.065508154557262e-09,1.318718027872139e-06
1.071982285778473e-09,1.169994873493884e-06
1.077772670600107e-09,1.051573283421096e-06
1.084821080659338e-09,9.271683493342278e-07
1.092284019382783e-09,8.159777467432264e-07
1.100141216911058e-09,7.141392634451786e-07
