/M0/D X,/M0/D Y
0,1.093914591071901e-14
9.917890024224408e-13,5.621134834482235e-09
1.733148387335177e-12,5.281012306935289e-09
3.215867157160651e-12,4.573354768626771e-09
6.181304696811597e-12,3.36956545800164e-09
1.211217977611349e-11,1.639464087111209e-09
1.893954530773959e-11,4.458859991525241e-10
2.584402682049128e-11,-1.958431809589682e-10
3.33878270935329e-11,-5.169166997683841e-10
4.180873890353242e-11,-6.275161690612381e-10
5.153549845071523e-11,-6.077099941865732e-10
6.31892417794438e-11,-5.13900874735066e-10
7.76733596852808e-11,-3.88156758779851e-10
9.665551622330803e-11,-2.602787754658585e-10
1.241685801487778e-10,-1.460012758250724e-10
1.685476850029849e-10,-5.435823033415758e-11
2.193260240158512e-10,-1.092036974616267e-11
2.705051993102174e-10,-6.825158470428381e-12
3.255746171050494e-10,-9.380181568085512e-11
3.580638045421986e-10,-3.325050664089476e-10
3.904147125416713e-10,-8.776466109362611e-10
4.152116221797758e-10,-1.610386390525854e-09
4.338406856427304e-10,-2.326738542171421e-09
4.50253962950642e-10,-2.998718565110889e-09
4.653915249126397e-10,-3.509656917664975e-09
4.822168769924486e-10,-4.371597324559233e-09
4.950127541348583e-10,-4.974446409374109e-09
5.094794625843118e-10,-5.734846520881358e-09
5.194810342589334e-10,-6.474200889107152e-09
5.279126255587573e-10,-7.149600722720163e-09
5.375295375832768e-10,-8.046196377259542e-09
5.506243331525065e-10,-9.466724690046805e-09
5.627553520191144e-10,-1.081692834633189e-08
5.772279980625213e-10,-1.184880567991337e-08
5.906326022823334e-10,-1.237376245129043e-08
6.028293376250226e-10,-1.280832636301728e-08
6.182300982794713e-10,-1.340861367606398e-08
6.417534364210683e-10,-1.448464337568466e-08
6.566272190398854e-10,-1.550882837477957e-08
6.723755948016361e-10,-1.701309745770112e-08
6.862303470459956e-10,-1.876395435586816e-08
6.983063720877654e-10,-2.065816637098199e-08
7.094944607941681e-10,-2.267074739927094e-08
7.198934991616857e-10,-2.458019586372878e-08
7.296080947580608e-10,-2.594640437804685e-08
7.387781455390366e-10,-2.592998615935351e-08
7.475946213780672e-10,-2.294533543081363e-08
7.550613010801776e-10,-1.578600014979376e-08
7.608537745013393e-10,-5.452046381849688e-09
7.656938115723329e-10,7.352724413358354e-09
7.700098536608657e-10,2.255331847277356e-08
7.740077595601263e-10,4.030788949625191e-08
7.778040214566346e-10,6.088672408752913e-08
7.814468004173502e-10,8.443802592017058e-08
7.849611775724145e-10,1.110293825880777e-07
7.883686583176038e-10,1.407254429122913e-07
7.916878385142458e-10,1.736014573217255e-07
7.949334891731245e-10,2.097442980683158e-07
7.981150449122096e-10,2.492360970691735e-07
8.012359986135692e-10,2.919976245679783e-07
8.042955265829635e-10,3.302051999215236e-07
8.064194893975765e-10,3.681158488669585e-07
8.084623772719105e-10,4.046510639991003e-07
8.111335998842005e-10,4.565405138928213e-07
8.137625875482843e-10,5.128032763726603e-07
8.163219284140287e-10,5.733832056007836e-07
8.187981855323485e-10,6.384922525904183e-07
8.211436811576032e-10,7.072428522207391e-07
8.233632786999371e-10,7.798648346251951e-07
8.254701131519695e-10,8.566580593456638e-07
8.274863030504277e-10,9.379638965403986e-07
8.29449622593205e-10,1.024495443220453e-06
8.314112768443988e-10,1.117542591839706e-06
8.334328132239398e-10,1.219228254112732e-06
8.355753391137493e-10,1.332374554626213e-06
8.378641445659758e-10,1.458808316962535e-06
8.402795566299461e-10,1.598492546482416e-06
8.427580506992536e-10,1.748733827791561e-06
8.45255193383865e-10,1.907397980751515e-06
8.476470243085525e-10,2.06661764754351e-06
8.498576163385465e-10,2.220686766998644e-06
8.519378804358521e-10,2.372359156824932e-06
8.539267023407069e-10,2.524132732551484e-06
8.558317326038294e-10,2.676517882620431e-06
8.576542398533173e-10,2.829543898821134e-06
8.593982250683846e-10,2.983417868494034e-06
8.610716512317494e-10,3.138667639304262e-06
8.626879614566971e-10,3.296340433870484e-06
8.642679047589644e-10,3.458273442373967e-06
8.658426777469402e-10,3.627547631062744e-06
8.674623235774015e-10,3.809577995815149e-06
8.691599597566405e-10,4.008075782186958e-06
8.709426345822561e-10,4.223025606967071e-06
8.729322119999028e-10,4.467177808247548e-06
8.749181411982515e-10,4.711131155845856e-06
8.765726998583865e-10,4.911477675727369e-06
8.781210372829925e-10,5.095709886832322e-06
8.797721229208873e-10,5.28820848473663e-06
8.815576240362321e-10,5.490480292987569e-06
8.834759279523065e-10,5.698863368439325e-06
8.856588449962023e-10,5.920102199308142e-06
8.885567486601687e-10,6.171996223338946e-06
8.903022887093886e-10,6.280760051894563e-06
8.919988200158343e-10,6.343540334369252e-06
8.93496923808356e-10,6.351788590985841e-06
8.948016427300844e-10,6.315264099838147e-06
8.960484247409712e-10,6.241152755665657e-06
8.972973242545021e-10,6.129270445226196e-06
8.985510173345051e-10,5.982258957740533e-06
8.997919619520356e-10,5.807955406232928e-06
9.010798207433952e-10,5.603303299987414e-06
9.025356490145737e-10,5.349381074478077e-06
9.041608877570003e-10,5.04423380629605e-06
9.056864843440769e-10,4.742387879751436e-06
9.071469540468215e-10,4.440117219823307e-06
9.086028990692679e-10,4.125185951133938e-06
9.10041717876235e-10,3.800927539054622e-06
9.115061963607983e-10,3.457778325378826e-06
9.130374426247652e-10,3.085924757669585e-06
9.146562521221619e-10,2.680989783524154e-06
9.163738476645241e-10,2.243251041153645e-06
9.181984988579903e-10,1.778634535790888e-06
9.20131390466573e-10,1.30413398404849e-06
9.221572060671473e-10,8.567312558502095e-07
9.242339191925075e-10,5.022045655229022e-07
9.26071906210959e-10,3.499055779240715e-07
9.275560552450492e-10,4.022237415960629e-07
9.288156477887758e-10,5.993311080017808e-07
9.299556124954775e-10,9.264882080523913e-07
9.310078001809879e-10,1.353336533157737e-06
9.320363375759979e-10,1.878074671326723e-06
9.330795747213918e-10,2.509343353449116e-06
9.341544041691173e-10,3.240823767534164e-06
9.353049034369518e-10,4.076606161555564e-06
9.36623987451543e-10,5.046751348931294e-06
9.384172925560686e-10,6.296069935156118e-06
9.3986324096235e-10,7.159797272849186e-06
9.412657322308306e-10,7.862753883164361e-06
9.425801230631428e-10,8.406587990095998e-06
9.43858996150807e-10,8.838579345758611e-06
9.451671088403549e-10,9.19389748564968e-06
9.465321142034989e-10,9.481566056430888e-06
9.479645060035477e-10,9.703720284787887e-06
9.494744214804561e-10,9.862323071037433e-06
9.510730322114423e-10,9.958644702411033e-06
9.527705349584615e-10,9.992958953814572e-06
9.545762361243931e-10,9.965080511349253e-06
9.565001825466802e-10,9.874942467040148e-06
9.585559441982302e-10,9.722985614483339e-06
9.607653278157951e-10,9.510188403627008e-06
9.631660340151665e-10,9.237395408374788e-06
9.658239370363931e-10,8.903611376630239e-06
9.688556456441434e-10,8.502815338451154e-06
9.724834660869703e-10,8.017276693165021e-06
9.772390972819827e-10,7.39485282552574e-06
9.833785520971007e-10,6.636081231292115e-06
9.891128060056263e-10,5.984646468933084e-06
9.942418817447861e-10,5.446942163505013e-06
9.971209408723931e-10,5.164668362628812e-06
1e-09,4.89175665490757e-06
1.000625325744757e-09,4.816697322479492e-06
1.001286509524912e-09,4.755455511351102e-06
1.002102465693542e-09,4.682942091434811e-06
1.003387820750911e-09,4.570410036912297e-06
1.005958530865647e-09,4.351612292627634e-06
1.01109995109512e-09,3.939054743948074e-06
1.016710545578237e-09,3.527729253734069e-06
1.022075844316757e-09,3.171111300638102e-06
1.02746643116797e-09,2.846346271338017e-06
1.032879627637137e-09,2.552091055222443e-06
1.038357414760813e-09,2.284696066940996e-06
1.043963658492749e-09,2.040260905726424e-06
1.04972900949912e-09,1.817128743955552e-06
1.05568038878972e-09,1.614033906430758e-06
1.06184382792099e-09,1.412762569183788e-06
1.068647169725213e-09,1.245473235803897e-06
1.073831030853113e-09,1.130469164344227e-06
1.080639698513244e-09,9.983883250648026e-07
1.08790322799547e-09,8.786547790067836e-07
1.09550879398596e-09,7.734050255597931e-07
1.103601608970314e-09,6.746064468381335e-07
1.112379434768393e-09,5.949360549946656e-07
1.120229525064204e-09,5.361015515279688e-07
1.129636002376759e-09,4.786051853745133e-07
1.139922257319463e-09,4.292704176479698e-07
1.151001555016545e-09,3.886051111171675e-07
1.16306642911446e-09,3.553479212163058e-07
1.176229492885364e-09,3.286437966410688e-07
1.190728445995195e-09,3.097825905878729e-07
1.205702400221648e-09,2.983457147045465e-07
1.222853644173475e-09,2.876520648671016e-07
1.244437681313973e-09,2.814275483159666e-07
1.267512208848742e-09,2.79543644040869e-07
1.294351890071792e-09,2.807340501325793e-07
1.326404146083011e-09,2.84582470157176e-07
1.36586504353197e-09,2.909936323431111e-07
1.416752632003103e-09,3.004216901891547e-07
1.486085988645096e-09,3.142544251001714e-07
1.589272087781221e-09,3.363704749594506e-07
1.769488374899755e-09,3.796643274854435e-07
2.102648534941232e-09,4.783313206600397e-07
2.51587429981418e-09,6.428843664299044e-07
3.043035596409546e-09,9.440846134600428e-07
3.721338844051912e-09,1.548922405619629e-06
4.401751088283877e-09,2.523217372283465e-06
5.008270310321409e-09,3.843102929624682e-06
5.554450770449908e-09,5.516286050889951e-06
6.056010436901298e-09,7.537517785465626e-06
6.532420026981514e-09,9.923910147414696e-06
7.0066203844415e-09,1.274512978819922e-05
7.502423943694111e-09,1.611973119381052e-05
7.929174168365141e-09,1.930145923227827e-05
8.256368875160537e-09,2.185874939962019e-05
8.533219263912178e-09,2.405730471786185e-05
8.788142755757583e-09,2.606857638739642e-05
9.011704254372466e-09,2.778552971561358e-05
9.201534924016275e-09,2.918045330727374e-05
9.366686171915398e-09,3.032631549955628e-05
9.517130086649155e-09,3.130009336605285e-05
9.663443596859122e-09,3.217378218246624e-05
9.817936370754644e-09,3.301285489892325e-05
1.000527948003634e-08,3.391506199428239e-05
1.01690667897136e-08,3.460464228407304e-05
1.036102924477248e-08,3.53065296074136e-05
1.052969973380477e-08,3.58377765386926e-05
1.068452248302503e-08,3.626520376096609e-05
1.083643435799571e-08,3.663611167117402e-05
1.098625708754993e-08,3.696167399619885e-05
1.113661510541723e-08,3.725441084289279e-05
1.128964993653432e-08,3.752324186457507e-05
1.144737847728803e-08,3.777523221774217e-05
1.161277574173842e-08,3.801771954967883e-05
1.179032325419281e-08,3.825890968843686e-05
1.198752950879644e-08,3.850952556494144e-05
1.221908940505054e-08,3.878698583341103e-05
1.248322575414404e-08,3.908689027083199e-05
1.27541009007416e-08,3.937890284645649e-05
1.303144919108466e-08,3.966210346304561e-05
1.332300113103242e-08,3.994191789461697e-05
1.362779021810729e-08,4.021421930325334e-05
1.392993908760938e-08,4.046400397441934e-05
1.423193617934371e-08,4.069463697280297e-05
1.453665605958568e-08,4.090960420658559e-05
1.483790275046114e-08,4.110638310693013e-05
1.511201797889392e-08,4.127347282963567e-05
1.536984794660073e-08,4.142173279343313e-05
1.561997778097598e-08,4.155874973759719e-05
1.586842809276682e-08,4.168960523689057e-05
1.612195149219751e-08,4.181915093944987e-05
1.638724189886055e-08,4.19518038143632e-05
1.667263015338595e-08,4.209255150572633e-05
1.699118751416163e-08,4.224849930848979e-05
1.736873168467465e-08,4.24326042662777e-05
1.78843963793174e-08,4.268225829733636e-05
1.850174984446337e-08,4.297378177579982e-05
1.901817350645333e-08,4.320605453703917e-05
