/M0/D X,/M0/D Y
3.923865529399359e-08,4.542817608810551e-05
4.001212123280102e-08,4.546533072285013e-05
4.060367386205767e-08,4.549679451373088e-05
4.108481961456549e-08,4.552612046145241e-05
4.153203892554959e-08,4.555791607328868e-05
4.200324707238979e-08,4.559739869320913e-05
4.258010188252658e-08,4.565472301754294e-05
4.315974763055147e-08,4.57214357416751e-05
4.375871431663973e-08,4.579779337706788e-05
4.434664163176489e-08,4.587742037592449e-05
4.491152427032518e-08,4.59559186925985e-05
4.548584487414216e-08,4.603574355101875e-05
4.609048602508782e-08,4.611821200417083e-05
4.674205508628755e-08,4.62040559164967e-05
4.745672354916906e-08,4.629370534386999e-05
4.824959368802302e-08,4.638703850440728e-05
4.91366701492465e-08,4.648349624062229e-05
5.013511800129928e-08,4.658198418489152e-05
5.126170988101192e-08,4.668067398914459e-05
5.252968771171845e-08,4.677691688724334e-05
5.394503813896136e-08,4.68675267945794e-05
5.550489344988839e-08,4.694956072400009e-05
5.720048405874453e-08,4.702123967720241e-05
5.902429061697859e-08,4.708236915942427e-05
6.09783290300123e-08,4.713403410581239e-05
6.280817091204754e-08,4.717275507426054e-05
6.461374416249643e-08,4.720416905514017e-05
6.649728492984076e-08,4.723155732352594e-05
6.854143666348003e-08,4.72566105691706e-05
7.084798753691088e-08,4.728051846054065e-05
7.353890089364802e-08,4.730409400635585e-05
7.680826067628304e-08,4.732820345200859e-05
8.108874136650051e-08,4.735448067170797e-05
8.660563559219403e-08,4.738229275326517e-05
9.338007688000081e-08,4.741017087982873e-05
9.948619236874983e-08,4.743114009129901e-05
1.055075634829882e-07,4.744901480740327e-05
1.116254761720511e-07,4.746498090017438e-05
1.17923131341235e-07,4.747956368005011e-05
1.245838268688895e-07,4.749330870977432e-05
1.316811510299046e-07,4.750637251476272e-05
1.392371148499207e-07,4.751877066801529e-05
1.472482579952674e-07,4.753047295492354e-05
1.556948633525738e-07,4.754143695524673e-05
1.645612263456553e-07,4.755164014881634e-05
1.738395407532548e-07,4.756107818947342e-05
1.83526912442685e-07,4.756975593439515e-05
1.917634562213425e-07,4.757629513529119e-05
2e-07,4.758214787948726e-05
2.00017979540842e-07,4.757695488573841e-05
2.000312571781594e-07,4.757576004399062e-05
2.000578124527944e-07,4.757506273916933e-05
2.00093257259689e-07,4.757504431384775e-05
2.00121744593505e-07,4.757493758950651e-05
2.001556982295155e-07,4.757459665184263e-05
2.002010169766569e-07,4.757400102270335e-05
2.002742817625192e-07,4.757344470379567e-05
2.003018088731451e-07,4.757372418107538e-05
2.00356863094397e-07,4.757844005246216e-05
2.003804001623083e-07,4.75843152411376e-05
2.004049848270607e-07,4.759528223923072e-05
2.004280056479276e-07,4.761224773515706e-05
2.004475328933252e-07,4.76334885889279e-05
2.004658589113077e-07,4.766086678238172e-05
2.004830267145008e-07,4.769502766817821e-05
2.00498600096947e-07,4.773536739605979e-05
2.005125305837016e-07,4.778124998102296e-05
2.005250627343495e-07,4.783225789745216e-05
2.005368329985911e-07,4.788981586177183e-05
2.005485362098222e-07,4.795722161681201e-05
2.005606457308757e-07,4.803808463003265e-05
2.005740312739729e-07,4.814056282297502e-05
2.005904371651398e-07,4.828451643134974e-05
2.006132320218463e-07,4.851752552801722e-05
2.00652071244622e-07,4.900612952449231e-05
2.006678011638435e-07,4.924077482319514e-05
2.006892692179383e-07,4.957910931098573e-05
2.006951892457722e-07,4.966490138301127e-05
2.007026763010445e-07,4.974800674529933e-05
2.007088478451534e-07,4.977648152752245e-05
2.007132314248062e-07,4.976750035599448e-05
2.007175617680221e-07,4.973449136503676e-05
2.00722523077236e-07,4.966631706673564e-05
2.007277594035835e-07,4.95593662023751e-05
2.007330456960035e-07,4.941486729699444e-05
2.00738212903924e-07,4.923766176901001e-05
2.007431134868421e-07,4.903669287803791e-05
2.007478265080602e-07,4.881054529906871e-05
2.007524797329936e-07,4.8553046703003e-05
2.007572669439449e-07,4.824965511475272e-05
2.007630868886306e-07,4.775187589977008e-05
2.007679473920244e-07,4.723214081972529e-05
2.007714965835758e-07,4.705921236170529e-05
2.007741682710092e-07,4.681052561424345e-05
2.007781214056683e-07,4.641261805860718e-05
2.007822481466179e-07,4.593702197325168e-05
2.007866736585896e-07,4.53654192655873e-05
2.007949439064661e-07,4.412091877988762e-05
2.008022493504991e-07,4.282400438595201e-05
2.008086010983077e-07,4.154049848960564e-05
2.00814752119945e-07,4.01560748353418e-05
2.00819836831074e-07,3.891184420167078e-05
2.008238228015314e-07,3.788257179775655e-05
2.008270367043166e-07,3.702928463279132e-05
2.008296574997064e-07,3.63297459364797e-05
2.008318429966528e-07,3.575400841203178e-05
2.008337547862306e-07,3.526377030805709e-05
2.008355305179195e-07,3.482522808391338e-05
2.00837288046489e-07,3.441118364737718e-05
2.00839154446111e-07,3.399619359008865e-05
2.008413507931546e-07,3.354252535559501e-05
2.008449233713513e-07,3.28875475162905e-05
2.008478432347928e-07,3.242226650798726e-05
2.008499993815338e-07,3.211710990204401e-05
2.008521120711292e-07,3.185138183377368e-05
2.008544713047892e-07,3.159205302338562e-05
2.008570689680833e-07,3.134995131725902e-05
2.008598807219301e-07,3.113658143396455e-05
2.008629486446121e-07,3.095794301954349e-05
2.008663362797479e-07,3.082117040659069e-05
2.008701069866085e-07,3.073590698249729e-05
